2020-01-01,383,0,0,1255
2020-01-02,1367,1119,0,3723
2020-01-03,1850,1120,0,5084
2020-01-04,3708,1120,0,10192
2020-01-05,4808,1120,0,13833
2020-01-06,5638,1120,0,16311
2020-01-07,6250,1120,0,18185
2020-01-08,6693,1120,0,19631
2020-01-09,6867,1120,0,20243
2020-01-10,6984,1121,0,20642
2020-01-11,7214,1121,0,21365
2020-01-12,7539,1121,0,22564
2020-01-13,7738,1121,0,23291
2020-01-14,7838,1121,0,24187
2020-01-15,8036,1122,0,24681
2020-01-16,8104,1122,0,25050
2020-01-17,8253,1123,0,25317
2020-01-18,8472,1124,0,25869
