2020-01-01,383,0,383
2020-01-02,1367,1119,984
2020-01-03,1850,1120,483
2020-01-04,3708,1120,1858
2020-01-05,4808,1120,1100
2020-01-06,5638,1120,830
2020-01-07,6250,1120,612
2020-01-08,6693,1120,443
2020-01-09,6867,1120,174
2020-01-10,6984,1121,117
2020-01-11,7214,1121,230
2020-01-12,7539,1121,326
2020-01-13,7738,1121,199
2020-01-14,7838,1121,150
2020-01-15,8036,1122,148
2020-01-16,8104,1122,68
2020-01-17,8253,1123,149
2020-01-18,8472,1124,219
2020-01-19,8679,1126,207
2020-01-20,8999,1137,320
2020-01-21,9242,1138,243
2020-01-22,9632,1146,391
2020-01-23,10101,1162,536
2020-01-24,10847,1176,750
2020-01-25,11739,1202,900
2020-01-26,13668,1251,1858
2020-01-27,15258,1253,1598
2020-01-28,17116,1291,1858
2020-01-29,19210,1333,2087
2020-01-30,21442,1379,2231
2020-01-31,24224,1482,2782
2020-02-01,27302,1547,3079
2020-02-02,30687,1612,3411
2020-02-03,34742,1684,4055
2020-02-04,38783,1755,4018
2020-02-05,42029,1840,3247
2020-02-06,45515,1927,3486
2020-02-07,48264,2027,2749
2020-02-08,51265,2133,3103
2020-02-09,53950,2235,2583
2020-02-10,56080,2240,2148
2020-02-11,71357,2493,15277
2020-02-12,75580,2645,4223
2020-02-13,78322,2789,2724
2020-02-14,80432,2894,2110
2020-02-15,82549,2990,2191
2020-02-16,84561,3130,2017
2020-02-17,86588,3245,1940
2020-02-18,87143,3370,565
2020-02-19,88345,3371,1202
2020-02-20,89499,3580,1144
2020-02-21,90341,3580,1002
2020-02-22,91031,3740,647
2020-02-23,91927,3817,870
2020-02-24,92980,3881,1087
2020-02-25,81701,3924,1084
2020-02-26,82932,3983,1222
2020-02-27,84692,4050,1772
2020-02-28,86498,4091,1796
2020-02-29,87834,4160,1346
2020-03-01,90334,4231,2521
2020-03-02,93169,4312,2838
2020-03-03,95139,4397,2281
2020-03-04,98605,4485,3397
2020-03-05,102119,4592,3588
2020-03-06,105617,4738,3402
2020-03-07,109252,4868,3628
2020-03-08,113890,5115,4650
2020-03-09,120922,5350,7031
2020-03-10,127850,5680,6929
2020-03-11,137514,6073,9658
2020-03-12,149498,6506,11993
2020-03-13,161603,7060,12105
2020-03-14,173836,7589,12205
2020-03-15,189206,8410,15370
2020-03-16,207958,9279,18860
2020-03-17,229622,10243,21707
2020-03-18,255423,11540,25801
2020-03-19,285002,12932,29579
2020-03-20,317177,14672,32714
2020-03-21,349509,16760,31810
2020-03-22,385114,18826,35344
2020-03-23,429636,21259,44894
2020-03-24,477586,24143,47950
2020-03-25,529898,27236,53199
2020-03-26,591679,30730,61781
2020-03-27,652979,34587,61300
2020-03-28,709116,38438,56137
2020-03-29,766843,42254,57728
2020-03-30,824518,46703,57679
2020-03-31,897221,51669,72705
2020-04-01,966563,56818,71636
2020-04-02,1037664,62212,71146
2020-04-03,1109831,67484,72168
2020-04-04,1178283,72969,68411
2020-04-05,1236075,77935,57794
2020-04-06,1306941,83687,70910
2020-04-07,1379960,89813,73019
2020-04-08,1459696,96112,79692
2020-04-09,1540479,101983,80828
2020-04-10,1616938,107966,76460
2020-04-11,1687385,114636,70456
2020-04-12,1749327,118751,61945
2020-04-13,1811828,124059,62459
2020-04-14,1883127,130454,71344
2020-04-15,1954800,136873,71443
2020-04-16,2034188,142831,79391
2020-04-17,2109142,150005,74999
2020-04-18,2181210,157074,72024
2020-04-19,2245350,160323,64185
2020-04-20,2315367,165889,70998
2020-04-21,2390150,172043,73803
2020-04-22,2467128,177576,76938
2020-04-23,2558263,183086,91135
2020-04-24,2638391,188638,81167
2020-04-25,2715622,196677,76242
2020-04-26,2779571,197977,64941
2020-04-27,2851420,202856,71850
2020-04-28,2924253,208502,72833
2020-04-29,3000654,214234,76834
2020-04-30,3085053,219913,83973
2020-05-01,3167256,225241,81165
2020-05-02,3244285,234546,78425
2020-05-03,3318747,234438,74152
2020-05-04,3395280,238849,75806
2020-05-05,3470731,244685,76185
2020-05-06,3561063,250566,90334
2020-05-07,3651610,256135,89462
2020-05-08,3740181,261124,89663
2020-05-09,3808508,271684,84076
2020-05-10,3881486,270049,71935
2020-05-11,3959214,274321,79087
2020-05-12,4044055,279302,85283
2020-05-13,4130450,284054,84955
2020-05-14,4232430,289555,101579
2020-05-15,4329340,294803,96956
2020-05-16,4421588,305726,94098
2020-05-17,4497721,303248,74594
2020-05-18,4590849,307588,94228
2020-05-19,4691769,312624,101360
2020-05-20,4798025,317504,105773
2020-05-21,4905643,322423,106597
2020-05-22,5016181,327758,110206
2020-05-23,5110744,339208,95979
2020-05-24,5199359,335982,88616
2020-05-25,5291529,340096,92175
2020-05-26,5388937,344659,97408
2020-05-27,5496311,349618,106754
2020-05-28,5617597,354748,121912
2020-05-29,5737970,359644,119307
2020-05-30,5860685,371967,123156
2020-05-31,5960332,368146,99207
2020-06-01,6058133,372424,97800
2020-06-02,6176220,377546,118088
2020-06-03,6299776,382956,124650
2020-06-04,6426370,388357,125942
2020-06-05,6559170,393292,132357
2020-06-06,6682794,405862,124065
2020-06-07,6789335,402219,106541
2020-06-08,6900339,406813,110561
2020-06-09,7027981,411964,129193
2020-06-10,7169050,417387,140624
2020-06-11,7311597,422823,142990
2020-06-12,7456474,427573,143773
2020-06-13,7589458,440697,132984
2020-06-14,7705780,436854,117432
2020-06-15,7833081,443023,125750
2020-06-16,7980547,448275,148230
2020-06-17,8160901,453836,148265
2020-06-18,8303667,459264,142674
2020-06-19,8486710,464657,183539
2020-06-20,8643738,478245,157025
2020-06-21,8770976,473894,127238
2020-06-22,8914476,478219,143502
2020-06-23,9089166,483667,174255
2020-06-24,9266864,488767,177758
2020-06-25,9455988,495887,188677
2020-06-26,9654238,501030,198210
2020-06-27,9831846,514710,178102
2020-06-28,9988416,510416,156578
2020-06-29,10158707,515101,170295
2020-06-30,10342647,520593,184295
2020-07-01,10557911,525828,214472
2020-07-02,10772525,531419,214619
2020-07-03,10987717,537233,215544
2020-07-04,11182138,551096,194430
2020-07-05,11347378,547074,165348
2020-07-06,11525133,552144,177758
2020-07-07,11739942,558020,214840
2020-07-08,11967090,564149,227164
2020-07-09,12194614,570003,227548
2020-07-10,12435951,576018,240248
2020-07-11,12659328,590500,223429
2020-07-12,12853406,586781,194141
2020-07-13,13050580,592290,197283
2020-07-14,13286651,598382,235975
2020-07-15,13533381,605025,246776
2020-07-16,13784176,611687,250441
2020-07-17,14031081,618875,246919
2020-07-18,14260776,633736,229882
2020-07-19,14463741,630364,202787
2020-07-20,14673565,636128,209884
2020-07-21,14925933,643847,253206
2020-07-22,15223464,650518,297589
2020-07-23,15513074,657496,289621
2020-07-24,15797965,664219,283807
2020-07-25,16051954,679361,256181
2020-07-26,16260209,676067,209759
2020-07-27,16486287,682273,227242
2020-07-28,16751700,688749,265453
2020-07-29,17055752,695836,304096
2020-07-30,17350694,702752,295310
2020-07-31,17638122,709542,287585
2020-08-01,17891034,725102,252476
2020-08-02,18107111,721731,216132
2020-08-03,18324231,727757,217521
2020-08-04,18601768,734676,277220
2020-08-05,18892730,741752,291359
2020-08-06,19181450,748722,288784
2020-08-07,19475847,755448,294447
2020-08-08,19740860,771011,265065
2020-08-09,19949385,767594,208546
2020-08-10,20182490,773280,233609
2020-08-11,20482873,780030,299585
