88,IM,2.396415467118261,69560.0,67106.0,85032.0
89,IN,2.113616317240905,1025532632.0,945633577.0,1380004385.0
90,IQ,0.6647171112150828,11110310.0,7813138.0,40222503.0
91,IR,2.163122351466795,64978822.0,58354106.0,83992953.0
92,IS,2.493497034939256,309770.0,290193.0,356991.0
93,IT,2.4314760419172137,50834240.0,47964275.0,60359546.0
94,JE,2.3373744075829386,83953.0,81320.0,105500.0
95,JM,0.772859023876108,830330.0,729115.0,2961161.0
96,JO,1.36607015095353,4821579.0,4558313.0,10203140.0
97,JP,2.4488617083188715,104181421.0,102770967.0,126476458.0
98,KE,0.6217354983048577,13460152.0,9985687.0,53771300.0
99,KG,0.6537034246851449,1594808.0,1335039.0,6524191.0
100,KH,2.6436653906511354,15172499.0,14513433.0,16718971.0
101,KI,1.7457763340756491,82774.0,62876.0,119446.0
102,KM,1.365370086074552,423255.0,382032.0,869595.0
103,KN,1.6484057753045571,33794.0,26944.0,53192.0
104,KR,2.6224864554599985,45109214.0,44671762.0,51269183.0
105,KW,2.3685050425435707,3443742.0,3335554.0,4270563.0
106,KY,2.7686092513694462,61663.0,60145.0,65720.0
107,KZ,1.7037289871967434,10829480.0,10580470.0,18776707.0
108,LA,2.2449807272461375,5888649.0,5222417.0,7275556.0
109,LB,1.1020845243428923,2723692.0,2399261.0,6825442.0
110,LC,0.923236525821085,59973.0,54780.0,183629.0
111,LI,2.0586012819844703,26497.0,26254.0,38378.0
112,LK,2.167073050564487,17114619.0,14644729.0,21413250.0
113,LR,1.8591723038066685,3503705.0,2949694.0,5057677.0
114,LS,1.2461512464453295,924248.0,872661.0,2142252.0
115,LT,2.044196087301337,1954898.0,1878481.0,2794184.0
116,LU,,481657.0,,613894.0
117,LV,2.0615635260587677,1346184.0,1305976.0,1919968.0
118,LY,0.6929981239322415,2304405.0,1228692.0,6871287.0
119,MA,1.9499564054274119,24995699.0,23489140.0,36910558.0
120,MC,2.043853837529304,28875.0,25667.0,39244.0
121,MD,,,1063425.0,4033963.0
122,ME,1.3862840776493053,292783.0,284869.0,622182.0
123,MG,0.16048152651948272,1522375.0,1460761.0,27691019.0
124,MH,1.7997601108220427,41029.0,32753.0,59194.0
125,MK,1.2179399287093935,854256.0,837783.0,2077132.0
126,ML,0.2719924522614723,2203178.0,1652448.0,20250834.0
127,MM,1.6516874149532712,34777314.0,27545329.0,54409794.0
128,MN,2.020625069395893,2272965.0,2175617.0,3278292.0
129,MO,2.804494395865353,624408.0,598334.0,649342.0
130,MR,1.0436993242516657,2005049.0,1423899.0,4649660.0
131,MS,1.190238047609522,2086.0,1932.0,4999.0
132,MT,2.8754191494836485,477803.0,470693.0,493559.0
133,MU,2.3411442504798443,1021934.0,977728.0,1271767.0
134,MV,2.16255721109553,399083.0,384935.0,540542.0
135,MW,0.39399658807352134,3041539.0,2247799.0,19129955.0
136,MX,2.308880734804261,96372242.0,79947470.0,110991953.0
137,MY,2.5448484477299314,28098246.0,27502399.0,32655400.0
138,MZ,1.2528870898773286,13456303.0,12851614.0,31255435.0
139,NC,1.9596344543260558,191526.0,183966.0,285491.0
140,NE,0.4006175414047619,3740079.0,2978762.0,24206636.0
141,NG,0.5146363711304031,43817495.0,31134717.0,206139587.0
142,NI,2.6353759060609967,6051704.0,5703243.0,6624554.0
143,NL,2.1230479656973493,12775557.0,11957652.0,17282163.0
144,NO,2.336538786369611,4345038.0,4052268.0,5328212.0
145,NP,2.4494121662194432,26718186.0,22324933.0,29136808.0
146,NR,2.553350563042274,10493.0,8585.0,10834.0
147,NU,2.7948084054388134,1650.0,1436.0,1618.0
148,NZ,2.6047082337166203,4297220.0,4131645.0,4822233.0
149,OM,1.8330640098288067,3271243.0,3044761.0,5106622.0
150,PA,2.2684582346026483,3498561.0,3144655.0,4314768.0
151,PE,2.932788789173628,29841534.0,28164663.0,29381884.0
152,PF,1.9840728505112066,188352.0,184491.0,280904.0
153,PG,0.10331487766830255,347753.0,288304.0,8947027.0
154,PH,2.202334135738687,77253008.0,72568579.0,100979303.0
155,PK,1.820572897118823,139267049.0,131441771.0,220892331.0
156,PL,1.7877320752542636,22777884.0,22553665.0,37972812.0
157,PN,2.82,47.0,47.0,50.0
158,PS,1.0897031334045293,2010433.0,1774298.0,5101416.0
159,PT,2.683794190247627,9751577.0,8914374.0,10276617.0
160,PW,3.1657638735352642,20581.0,18347.0,18092.0
161,PY,1.5451332136002232,3986965.0,3516872.0,7132530.0
162,QA,2.9007542362880328,2785749.0,2785749.0,2881060.0
163,RO,,8181513.0,,19414458.0
164,RS,1.4231486018193609,3354075.0,3278198.0,6963764.0
165,RU,,,,145934460.0
166,RW,2.4642645899243907,10940142.0,10488764.0,12952209.0
167,SA,2.222895290546149,26863963.0,25261809.0,34813867.0
168,SB,1.029111428812686,304590.0,201142.0,686878.0
169,SC,2.5198800081350416,85397.0,81204.0,98340.0
170,SD,0.35861934209211105,6651268.0,4536964.0,43849269.0
171,SE,2.265048090528177,7845823.0,7663019.0,10230185.0
172,SG,2.5697245443557755,5024384.0,5004693.0,5850343.0
173,SH,1.8815681106901663,4361.0,3531.0,6071.0
174,SI,,,,2080908.0
175,SK,1.5321031164381613,2822919.0,2763844.0,5450421.0
176,SL,0.9129806562253784,2904587.0,2189123.0,7976985.0
177,SM,2.1693382049619894,26357.0,23633.0,33938.0
178,SN,0.21826387234060343,1473795.0,1090400.0,16743930.0
179,SO,0.572714124180885,3785681.0,2658295.0,15893219.0
180,SR,1.2675330785464192,267820.0,237879.0,586634.0
181,SS,0.48804674474431176,1849007.0,1807028.0,11193729.0
182,ST,1.519097832187296,127161.0,102883.0,219161.0
183,SV,2.0491691515572827,4630037.0,4330643.0,6486201.0
184,SX,1.9013105732008768,28502.0,26515.0,42882.0
185,SY,0.3992744386682169,2940095.0,2023735.0,17500657.0
186,SZ,1.267885402408625,491715.0,489620.0,1160164.0
187,TC,2.399762384420683,32338.0,30288.0,38718.0
188,TD,0.6673883539363147,3739193.0,3611617.0,16425859.0
189,TG,0.6063878592094252,2159001.0,1430562.0,8278736.0
190,TH,2.347064865837064,56972124.0,53426476.0,69799978.0
191,TJ,1.6276546131632954,5282863.0,5120562.0,9537642.0
192,TK,2.6585185185185187,1339.0,1125.0,1350.0
193,TL,1.7729054444564114,850221.0,743626.0,1318442.0
194,TM,1.4607406469074826,2970000.0,2920000.0,6031187.0
195,TN,1.832799570981988,8896848.0,6382155.0,11818618.0
196,TO,2.3077949232239328,90719.0,76604.0,105697.0
197,TR,2.002740175154147,57922275.0,53155097.0,82003882.0
198,TT,1.562638845122977,753441.0,716729.0,1399491.0
199,TV,2.330563093622795,9452.0,9015.0,11792.0
200,TW,2.605429282512011,21634247.0,20209338.0,23816775.0
201,TZ,0.9296602936745815,19764470.0,17884028.0,59734213.0
202,UA,1.0536815278101295,15774300.0,15153577.0,43733759.0
203,UG,0.9511553966900592,18386089.0,12560355.0,45741000.0
204,US,2.1531228087127654,263415633.0,224636858.0,331002647.0
205,UY,2.529429054154227,3001024.0,2892761.0,3473727.0
206,UZ,1.6146849824520748,21051293.0,16495460.0,33469199.0
207,VC,,37151.0,,110947.0
208,VE,1.7840791142393273,22157232.0,14287370.0,28435943.0
209,VG,1.8475377848331513,19442.0,18211.0,30237.0
210,VN,2.639765641544217,89618505.0,83666271.0,97338583.0
211,VU,1.3171186716587986,143339.0,130607.0,307150.0
212,WF,,,,11246.0
213,WS,3.2927624615694775,230407.0,211455.0,198410.0
214,YE,0.056038784726115176,730429.0,470491.0,29825968.0
215,ZA,1.0288480659410957,22293695.0,19362968.0,59308690.0
216,ZM,,,5852234.0,18383956.0
217,ZW,1.0682700655126678,6416614.0,4730503.0,14862927.0
