,date,new_persons_vaccinated,new_persons_fully_vaccinated,population_x,vaccination_index,new_confirmed,new_deceased,population_y,covid_severity
909,2022-07-22,2597163.0,1039649.0,4909189217.0,0.0009525933495913976,1070295.0,2594.0,7749930097.0,0.00014145095327044988
910,2022-07-23,953893.0,705803.0,4725923125.0,0.0005005369189114772,1259156.0,2336.0,7749930097.0,0.00016548742813776634
911,2022-07-24,4499719.0,4381968.0,5194292837.0,0.002553505436874929,822238.0,1640.0,7749930097.0,0.00010821233088600851
912,2022-07-25,294561.0,739855.0,4839371742.0,0.0003666325082244529,844144.0,2186.0,7749930097.0,0.00011174345951007099
913,2022-07-26,842166.0,947395.0,5315122076.0,0.0005149375613325047,1196035.0,2825.0,7749930097.0,0.0001579736829463689
914,2022-07-27,2387879.0,2723003.0,5193683878.0,0.0015083484447683975,1061930.0,2504.0,7749930097.0,0.00014025545861642887
915,2022-07-28,123325.0,1471660.0,4829042422.0,0.0006350420501648681,1056349.0,3088.0,7749930097.0,0.00014028887827270423
916,2022-07-29,641844.0,1039324.0,4830488153.0,0.0005631919412348469,982647.0,2961.0,7749930097.0,0.00013061498456506658
917,2022-07-30,827279.0,783771.0,4845210553.0,0.0004942656204109031,828530.0,2218.0,7749930097.0,0.00010977002235533842
918,2022-07-31,14056714.0,11306930.0,4578335402.0,0.00800958662486388,1149113.0,1884.0,7749930097.0,0.00015070497222318365
919,2022-08-01,431290.0,734700.0,4819422958.0,0.0003943812395309588,768941.0,2260.0,7749930097.0,0.00010213524381418688
920,2022-08-02,881940.0,852781.0,5205654357.0,0.000497056051468459,1081072.0,2840.0,7749930097.0,0.00014315896867630806
921,2022-08-03,327289.0,365439.0,3580838277.0,0.00029550817941058333,1387860.0,2547.0,7749930097.0,0.00018236680619185204
922,2022-08-04,1334656.0,1884799.0,4908512694.0,0.0010398779260037908,978300.0,2960.0,7749930097.0,0.00013005278594579303
923,2022-08-05,2513495.0,1196270.0,5056546305.0,0.0009702343663201162,1066645.0,2790.0,7749280755.0,0.00014124472123348692
924,2022-08-06,333288.0,671896.0,4850278559.0,0.0003457698314848477,764494.0,2539.0,7749280755.0,0.00010192997582264007
925,2022-08-07,12435194.0,8264507.0,5152538373.0,0.005621347363811278,914857.0,1843.0,7749280755.0,0.00012043530612796852
926,2022-08-08,3371223.0,4019280.0,4636570089.0,0.002460824010202944,710782.0,2025.0,7749280755.0,9.433546455628448e-05
927,2022-08-09,606726.0,797210.0,5052059482.0,0.00043569281158356717,988700.0,3099.0,7749930097.0,0.00013157408999014356
928,2022-08-10,340563.0,451292.0,4916498987.0,0.000252852080980201,931049.0,2677.0,7749280755.0,0.00012360101927936924
929,2022-08-11,297295.0,875359.0,4518471835.0,0.0004532534615212446,913365.0,2974.0,7749280755.0,0.00012170226241854622
930,2022-08-12,1007434.0,831547.0,4698881125.0,0.0005683327432549169,721434.0,2829.0,7749930097.0,9.673945321006423e-05
931,2022-08-13,170385.0,353243.0,4448329023.0,0.00019712368295289205,693458.0,2360.0,7749280755.0,9.253220042870933e-05
932,2022-08-14,6030423.0,7260519.0,5254022608.0,0.0039115669142168255,682922.0,1745.0,7749280755.0,9.037896833820418e-05
933,2022-08-15,2120041.0,2041508.0,4718119780.0,0.0013147307167347922,699468.0,1996.0,7749280755.0,9.283803526357073e-05
934,2022-08-16,350132.0,546489.0,4717908663.0,0.00030587917297287447,854666.0,2725.0,7749930097.0,0.00011379663931954559
935,2022-08-17,573557.0,615398.0,5217143516.0,0.0003458507504089907,910066.0,2555.0,7749930097.0,0.00012072573407625666
936,2022-08-18,1604458.0,2188621.0,4706553004.0,0.0012709301254902005,887826.0,2906.0,7749280755.0,0.00011831885164418721
937,2022-08-19,991553.0,835874.0,5139645218.0,0.0005181877127768705,809938.0,2480.0,7749280755.0,0.00010771812589980165
938,2022-08-20,195091.0,325378.0,4687631609.0,0.0001804422937962999,678079.0,2338.0,7749280755.0,9.051923942069125e-05
939,2022-08-21,5789707.0,5140119.0,5449441649.0,0.002948915877087869,681372.0,1473.0,7749280755.0,8.98279494585172e-05
940,2022-08-22,630782.0,1018288.0,5010413224.0,0.0005323628772220404,623397.0,1919.0,7749280755.0,8.292214726965329e-05
941,2022-08-23,383644.0,462863.0,4719826724.0,0.0002774190826417296,863067.0,2542.0,7749280755.0,0.00011465412443944935
942,2022-08-24,463248.0,499808.0,4884171230.0,0.0002995112028453597,809036.0,2452.0,7749280755.0,0.00010756559561507331
943,2022-08-25,413045.0,529105.0,4814507749.0,0.0003055878350814967,738204.0,2491.0,7749280755.0,9.847546167528163e-05
944,2022-08-26,1419892.0,788864.0,4862773397.0,0.0006164424609728529,670098.0,2456.0,7749280755.0,8.964160958444975e-05
945,2022-08-27,194633.0,415615.0,4611130296.0,0.00022247538762673906,562910.0,1969.0,7749280755.0,7.518117079757294e-05
946,2022-08-28,2800849.0,2984705.0,5378796773.0,0.0016305243291630123,556934.0,1461.0,7749280755.0,7.375445774515624e-05
947,2022-08-29,999833.0,1417082.0,4908102762.0,0.0007811566272988316,538519.0,1783.0,7749280755.0,7.179363060772212e-05
948,2022-08-30,1002201.0,750556.0,5126753146.0,0.0004882842861184251,737909.0,2424.0,7749280755.0,9.835093398935705e-05
949,2022-08-31,444076.0,1093686.0,4974361589.0,0.0005290021549336148,687222.0,2133.0,7749280755.0,9.143455017329541e-05
950,2022-09-01,683920.0,1124005.0,4862452645.0,0.0006029734815031808,634608.0,2314.0,7749280755.0,8.487858690312737e-05
951,2022-09-02,869572.0,657451.0,5015760843.0,0.0004355219613488258,588291.0,2103.0,7749930097.0,7.862277367325782e-05
952,2022-09-03,159738.0,350093.0,4637075066.0,0.00018544534814740046,520457.0,1940.0,7749280755.0,6.9665433098636e-05
953,2022-09-04,11525029.0,7356143.0,5776611941.0,0.004541990230255628,470320.0,1086.0,7749280755.0,6.20935045732512e-05
954,2022-09-05,133544.0,331758.0,4442561513.0,0.00017941451067534156,438087.0,1252.0,7749280755.0,5.814823520353922e-05
955,2022-09-06,1548396.0,2625678.0,4467617095.0,0.0015220086805581533,649270.0,1995.0,7749280755.0,8.635898235693746e-05
956,2022-09-07,221330.0,323590.0,4716325056.0,0.00018414973304164045,582519.0,1683.0,7749280755.0,7.734253267482758e-05
957,2022-09-08,222048.0,1048660.0,4623964561.0,0.0005015972699190417,554212.0,1978.0,7749280755.0,7.40703580302789e-05
958,2022-09-09,595630.0,559307.0,4808328864.0,0.00035651554801805667,525007.0,2211.0,7749280755.0,7.0602294238338e-05
959,2022-09-10,127839.0,253010.0,4526054704.0,0.00014004669440689994,424088.0,962.0,7749280755.0,5.596751669116678e-05
960,2022-09-11,339566.0,557846.0,4697020112.0,0.00030982579705845636,394591.0,660.0,7749280755.0,5.177138533032799e-05
961,2022-09-12,472170.0,659962.0,4796194860.0,0.00037364912233778594,484411.0,1171.0,7749280755.0,6.402155447521916e-05
962,2022-09-13,1325230.0,1231181.0,4964971600.0,0.0007628627724678223,549192.0,1599.0,7749280755.0,7.293347832769287e-05
963,2022-09-14,256467.0,330157.0,3289344020.0,0.0002787124102634908,443863.0,1401.0,3457340126.0,0.00013243504639786198
964,2022-09-15,13840.0,25499.0,612367137.0,0.00010588092678787889,249431.0,528.0,2361991819.0,0.00010783737604469662
965,2022-09-16,312051.0,269167.0,356502528.0,0.0023853547540622208,20574.0,147.0,95299859.0,0.00023131198966411902
